Site,Date,Time,Time Zone,Measurement (MWh/h),Forecast (MWh/h),Uncertainty lower bound (MWh/h),Uncertainty upper bound (MWh/h)
Vermont (Billing Load),2017-05-29,17:00:00,EDT,,26.0141,18.60984,33.41835
Vermont (Billing Load),2017-05-29,18:00:00,EDT,,20.0499,13.55696,26.54284
Vermont (Billing Load),2017-05-29,19:00:00,EDT,,10.36594,6.37003,14.36186
Vermont (Billing Load),2017-05-29,20:00:00,EDT,,2.99068,1.52494,4.45641
Vermont (Billing Load),2017-05-29,21:00:00,EDT,,0.10201,0.10201,0.10201
Vermont (Billing Load),2017-05-29,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-29,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-30,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-30,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-30,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-30,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-30,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-30,05:00:00,EDT,,0.04635,0.04635,0.04635
Vermont (Billing Load),2017-05-30,06:00:00,EDT,,1.03838,1.03838,1.03838
Vermont (Billing Load),2017-05-30,07:00:00,EDT,,7.65308,3.2612,12.04496
Vermont (Billing Load),2017-05-30,08:00:00,EDT,,18.68764,9.65481,27.72048
Vermont (Billing Load),2017-05-30,09:00:00,EDT,,29.73507,15.9611,43.50903
Vermont (Billing Load),2017-05-30,10:00:00,EDT,,44.65973,29.19441,60.12505
Vermont (Billing Load),2017-05-30,11:00:00,EDT,,61.69068,47.27506,76.10629
Vermont (Billing Load),2017-05-30,12:00:00,EDT,,83.26887,66.94817,99.58957
Vermont (Billing Load),2017-05-30,13:00:00,EDT,,96.63891,77.69768,115.58013
Vermont (Billing Load),2017-05-30,14:00:00,EDT,,101.81774,81.86146,121.77401
Vermont (Billing Load),2017-05-30,15:00:00,EDT,,92.85927,74.65885,111.05968
Vermont (Billing Load),2017-05-30,16:00:00,EDT,,69.35202,54.55648,84.14756
Vermont (Billing Load),2017-05-30,17:00:00,EDT,,44.47652,30.10652,58.84652
Vermont (Billing Load),2017-05-30,18:00:00,EDT,,28.69615,19.70691,37.68538
Vermont (Billing Load),2017-05-30,19:00:00,EDT,,14.19103,9.84016,18.5419
Vermont (Billing Load),2017-05-30,20:00:00,EDT,,3.86245,2.26574,5.45915
Vermont (Billing Load),2017-05-30,21:00:00,EDT,,0.12155,0.12155,0.12155
Vermont (Billing Load),2017-05-30,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-30,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-31,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-31,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-31,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-31,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-31,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-31,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-31,06:00:00,EDT,,1.35329,1.35329,1.35329
Vermont (Billing Load),2017-05-31,07:00:00,EDT,,10.65966,4.94435,16.37497
Vermont (Billing Load),2017-05-31,08:00:00,EDT,,27.54881,17.19994,37.89768
Vermont (Billing Load),2017-05-31,09:00:00,EDT,,45.84359,31.56585,60.12132
Vermont (Billing Load),2017-05-31,10:00:00,EDT,,69.41226,53.96889,84.85564
Vermont (Billing Load),2017-05-31,11:00:00,EDT,,87.66455,70.4823,104.8468
Vermont (Billing Load),2017-05-31,12:00:00,EDT,,103.58775,83.28455,123.89095
Vermont (Billing Load),2017-05-31,13:00:00,EDT,,115.89337,93.17827,138.60847
Vermont (Billing Load),2017-05-31,14:00:00,EDT,,116.88454,93.97517,139.79391
Vermont (Billing Load),2017-05-31,15:00:00,EDT,,114.7508,92.25965,137.24196
Vermont (Billing Load),2017-05-31,16:00:00,EDT,,99.89298,80.31396,119.47201
Vermont (Billing Load),2017-05-31,17:00:00,EDT,,78.60686,63.19992,94.01381
Vermont (Billing Load),2017-05-31,18:00:00,EDT,,48.44693,34.24657,62.64729
Vermont (Billing Load),2017-05-31,19:00:00,EDT,,21.5685,13.28875,29.84824
Vermont (Billing Load),2017-05-31,20:00:00,EDT,,5.6599,2.02932,9.29047
Vermont (Billing Load),2017-05-31,21:00:00,EDT,,0.16309,0.16309,0.16309
Vermont (Billing Load),2017-05-31,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-05-31,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-01,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-01,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-01,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-01,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-01,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-01,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-01,06:00:00,EDT,,1.07704,1.07704,1.07704
Vermont (Billing Load),2017-06-01,07:00:00,EDT,,13.73488,5.56348,21.90628
Vermont (Billing Load),2017-06-01,08:00:00,EDT,,38.95358,24.63031,53.27686
Vermont (Billing Load),2017-06-01,09:00:00,EDT,,66.98032,51.59445,82.36619
Vermont (Billing Load),2017-06-01,10:00:00,EDT,,100.32916,80.66464,119.99367
Vermont (Billing Load),2017-06-01,11:00:00,EDT,,126.85291,101.98974,151.71608
Vermont (Billing Load),2017-06-01,12:00:00,EDT,,142.14109,114.28144,170.00075
Vermont (Billing Load),2017-06-01,13:00:00,EDT,,147.34789,118.4677,176.22808
Vermont (Billing Load),2017-06-01,14:00:00,EDT,,147.72022,118.76706,176.67339
Vermont (Billing Load),2017-06-01,15:00:00,EDT,,139.09667,111.83373,166.35962
Vermont (Billing Load),2017-06-01,16:00:00,EDT,,117.79341,94.7059,140.88092
Vermont (Billing Load),2017-06-01,17:00:00,EDT,,90.93911,73.11504,108.76317
Vermont (Billing Load),2017-06-01,18:00:00,EDT,,61.97036,46.41388,77.52684
Vermont (Billing Load),2017-06-01,19:00:00,EDT,,27.6974,16.89157,38.50322
Vermont (Billing Load),2017-06-01,20:00:00,EDT,,6.56272,2.28241,10.84303
Vermont (Billing Load),2017-06-01,21:00:00,EDT,,0.15845,0.15845,0.15845
Vermont (Billing Load),2017-06-01,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-01,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-02,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-02,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-02,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-02,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-02,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-02,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-02,06:00:00,EDT,,1.02753,1.02753,1.02753
Vermont (Billing Load),2017-06-02,07:00:00,EDT,,15.56753,7.5339,23.60116
Vermont (Billing Load),2017-06-02,08:00:00,EDT,,45.48592,31.19412,59.77772
Vermont (Billing Load),2017-06-02,09:00:00,EDT,,78.40962,63.03279,93.78646
Vermont (Billing Load),2017-06-02,10:00:00,EDT,,100.72369,80.98185,120.46554
Vermont (Billing Load),2017-06-02,11:00:00,EDT,,106.32654,85.48654,127.16654
Vermont (Billing Load),2017-06-02,12:00:00,EDT,,101.96461,81.97954,121.94967
Vermont (Billing Load),2017-06-02,13:00:00,EDT,,100.69221,80.95654,120.42788
Vermont (Billing Load),2017-06-02,14:00:00,EDT,,104.23372,83.80391,124.66352
Vermont (Billing Load),2017-06-02,15:00:00,EDT,,103.85376,83.49843,124.2091
Vermont (Billing Load),2017-06-02,16:00:00,EDT,,90.75996,72.97101,108.54892
Vermont (Billing Load),2017-06-02,17:00:00,EDT,,70.10171,54.5291,85.67431
Vermont (Billing Load),2017-06-02,18:00:00,EDT,,47.31643,33.69711,60.93574
Vermont (Billing Load),2017-06-02,19:00:00,EDT,,22.23593,13.64487,30.827
Vermont (Billing Load),2017-06-02,20:00:00,EDT,,6.04244,2.34402,9.74086
Vermont (Billing Load),2017-06-02,21:00:00,EDT,,0.1726,0.1726,0.1726
Vermont (Billing Load),2017-06-02,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-02,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-03,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-03,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-03,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-03,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-03,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-03,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-03,06:00:00,EDT,,1.13951,1.13951,1.13951
Vermont (Billing Load),2017-06-03,07:00:00,EDT,,8.21363,4.448,11.97927
Vermont (Billing Load),2017-06-03,08:00:00,EDT,,20.02663,14.40324,25.65002
Vermont (Billing Load),2017-06-03,09:00:00,EDT,,36.71707,26.62974,46.8044
Vermont (Billing Load),2017-06-03,10:00:00,EDT,,58.84185,43.31924,74.36447
Vermont (Billing Load),2017-06-03,11:00:00,EDT,,77.9924,62.70589,93.27892
Vermont (Billing Load),2017-06-03,12:00:00,EDT,,96.83901,77.85856,115.81946
Vermont (Billing Load),2017-06-03,13:00:00,EDT,,105.02561,84.44059,125.61063
Vermont (Billing Load),2017-06-03,14:00:00,EDT,,101.95144,81.96896,121.93393
Vermont (Billing Load),2017-06-03,15:00:00,EDT,,92.01015,73.97616,110.04414
Vermont (Billing Load),2017-06-03,16:00:00,EDT,,82.49268,66.32411,98.66124
Vermont (Billing Load),2017-06-03,17:00:00,EDT,,67.31823,51.76266,82.87381
Vermont (Billing Load),2017-06-03,18:00:00,EDT,,46.05936,32.06076,60.05795
Vermont (Billing Load),2017-06-03,19:00:00,EDT,,22.94076,13.45964,32.42188
Vermont (Billing Load),2017-06-03,20:00:00,EDT,,6.04355,1.96579,10.12132
Vermont (Billing Load),2017-06-03,21:00:00,EDT,,0.17676,0.17676,0.17676
Vermont (Billing Load),2017-06-03,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-03,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-04,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-04,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-04,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-04,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-04,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-04,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-04,06:00:00,EDT,,2.25702,0.56426,4.28274
Vermont (Billing Load),2017-06-04,07:00:00,EDT,,14.23957,7.2853,21.19383
Vermont (Billing Load),2017-06-04,08:00:00,EDT,,35.43952,22.49019,48.38885
Vermont (Billing Load),2017-06-04,09:00:00,EDT,,58.6427,43.21896,74.06643
Vermont (Billing Load),2017-06-04,10:00:00,EDT,,79.16117,63.64558,94.67676
Vermont (Billing Load),2017-06-04,11:00:00,EDT,,94.29103,75.80999,112.77207
Vermont (Billing Load),2017-06-04,12:00:00,EDT,,105.42005,84.75772,126.08238
Vermont (Billing Load),2017-06-04,13:00:00,EDT,,104.80747,84.26521,125.34974
Vermont (Billing Load),2017-06-04,14:00:00,EDT,,93.8521,75.45709,112.24711
Vermont (Billing Load),2017-06-04,15:00:00,EDT,,77.60073,62.39099,92.81047
Vermont (Billing Load),2017-06-04,16:00:00,EDT,,51.79369,37.08115,66.50622
Vermont (Billing Load),2017-06-04,17:00:00,EDT,,33.33743,17.75416,48.92069
Vermont (Billing Load),2017-06-04,18:00:00,EDT,,19.73729,6.82887,32.6457
Vermont (Billing Load),2017-06-04,19:00:00,EDT,,9.62555,2.40639,18.72877
Vermont (Billing Load),2017-06-04,20:00:00,EDT,,3.08341,0.77085,6.72051
Vermont (Billing Load),2017-06-04,21:00:00,EDT,,0.16561,0.16561,0.16561
Vermont (Billing Load),2017-06-04,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-04,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-05,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-05,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-05,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-05,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-05,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-05,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-05,06:00:00,EDT,,0.90027,0.90027,0.90027
Vermont (Billing Load),2017-06-05,07:00:00,EDT,,4.65429,2.19852,7.11006
Vermont (Billing Load),2017-06-05,08:00:00,EDT,,9.33455,5.11976,13.54934
Vermont (Billing Load),2017-06-05,09:00:00,EDT,,15.35854,9.15173,21.56535
Vermont (Billing Load),2017-06-05,10:00:00,EDT,,21.78385,13.99197,29.57573
Vermont (Billing Load),2017-06-05,11:00:00,EDT,,26.92812,17.87722,35.97903
Vermont (Billing Load),2017-06-05,12:00:00,EDT,,30.85863,21.46626,40.25101
Vermont (Billing Load),2017-06-05,13:00:00,EDT,,34.02629,24.35291,43.69967
Vermont (Billing Load),2017-06-05,14:00:00,EDT,,35.98618,26.73964,45.23272
Vermont (Billing Load),2017-06-05,15:00:00,EDT,,34.73756,25.8137,43.66142
Vermont (Billing Load),2017-06-05,16:00:00,EDT,,31.21051,22.93488,39.48614
Vermont (Billing Load),2017-06-05,17:00:00,EDT,,24.89489,13.04469,36.74509
Vermont (Billing Load),2017-06-05,18:00:00,EDT,,16.79974,8.36938,25.23009
Vermont (Billing Load),2017-06-05,19:00:00,EDT,,9.0003,4.34381,13.6568
Vermont (Billing Load),2017-06-05,20:00:00,EDT,,3.27858,1.16856,5.3886
Vermont (Billing Load),2017-06-05,21:00:00,EDT,,0.19238,0.19238,0.19238
Vermont (Billing Load),2017-06-05,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-05,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-06,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-06,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-06,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-06,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-06,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-06,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-06,06:00:00,EDT,,0.9828,0.9828,0.9828
Vermont (Billing Load),2017-06-06,07:00:00,EDT,,5.13623,2.80152,7.47094
Vermont (Billing Load),2017-06-06,08:00:00,EDT,,12.16659,8.36361,15.96957
Vermont (Billing Load),2017-06-06,09:00:00,EDT,,20.76924,16.09653,25.44196
Vermont (Billing Load),2017-06-06,10:00:00,EDT,,27.54251,21.925,33.16002
Vermont (Billing Load),2017-06-06,11:00:00,EDT,,30.98746,24.36313,37.61179
Vermont (Billing Load),2017-06-06,12:00:00,EDT,,30.96698,23.49256,38.4414
Vermont (Billing Load),2017-06-06,13:00:00,EDT,,30.70377,22.41516,38.99239
Vermont (Billing Load),2017-06-06,14:00:00,EDT,,29.27778,18.88875,39.6668
Vermont (Billing Load),2017-06-06,15:00:00,EDT,,28.35745,15.33667,41.37824
Vermont (Billing Load),2017-06-06,16:00:00,EDT,,25.27407,11.88602,38.66212
Vermont (Billing Load),2017-06-06,17:00:00,EDT,,20.3749,11.44525,29.30455
Vermont (Billing Load),2017-06-06,18:00:00,EDT,,14.89239,7.90618,21.87859
Vermont (Billing Load),2017-06-06,19:00:00,EDT,,8.71888,3.84831,13.58945
Vermont (Billing Load),2017-06-06,20:00:00,EDT,,3.1709,0.82054,5.52127
Vermont (Billing Load),2017-06-06,21:00:00,EDT,,0.21551,0.21551,0.21551
Vermont (Billing Load),2017-06-06,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-06,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-07,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-07,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-07,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-07,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-07,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-07,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-07,06:00:00,EDT,,1.33227,1.33227,1.33227
Vermont (Billing Load),2017-06-07,07:00:00,EDT,,13.51105,5.10859,21.91351
Vermont (Billing Load),2017-06-07,08:00:00,EDT,,38.8717,23.9097,53.83369
Vermont (Billing Load),2017-06-07,09:00:00,EDT,,76.73012,61.69101,91.76922
Vermont (Billing Load),2017-06-07,10:00:00,EDT,,106.97382,86.00695,127.94069
Vermont (Billing Load),2017-06-07,11:00:00,EDT,,128.7796,103.5388,154.0204
Vermont (Billing Load),2017-06-07,12:00:00,EDT,,144.1049,115.86034,172.34946
Vermont (Billing Load),2017-06-07,13:00:00,EDT,,148.66879,119.5297,177.80787
Vermont (Billing Load),2017-06-07,14:00:00,EDT,,147.05991,118.23617,175.88365
Vermont (Billing Load),2017-06-07,15:00:00,EDT,,138.3818,111.25897,165.50463
Vermont (Billing Load),2017-06-07,16:00:00,EDT,,118.63343,95.38128,141.88558
Vermont (Billing Load),2017-06-07,17:00:00,EDT,,92.75814,74.57755,110.93874
Vermont (Billing Load),2017-06-07,18:00:00,EDT,,62.0035,46.42453,77.58247
Vermont (Billing Load),2017-06-07,19:00:00,EDT,,28.59499,16.95509,40.23488
Vermont (Billing Load),2017-06-07,20:00:00,EDT,,7.1524,2.15098,12.15381
Vermont (Billing Load),2017-06-07,21:00:00,EDT,,0.21328,0.21328,0.21328
Vermont (Billing Load),2017-06-07,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-07,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-08,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-08,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-08,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-08,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-08,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-08,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-08,06:00:00,EDT,,0.83563,0.83563,0.83563
Vermont (Billing Load),2017-06-08,07:00:00,EDT,,15.33333,6.47794,24.18872
Vermont (Billing Load),2017-06-08,08:00:00,EDT,,47.62803,32.59477,62.66129
Vermont (Billing Load),2017-06-08,09:00:00,EDT,,86.34329,69.42,103.26657
Vermont (Billing Load),2017-06-08,10:00:00,EDT,,115.84459,93.13905,138.55013
Vermont (Billing Load),2017-06-08,11:00:00,EDT,,133.33343,107.20008,159.46679
Vermont (Billing Load),2017-06-08,12:00:00,EDT,,137.20131,110.30985,164.09276
Vermont (Billing Load),2017-06-08,13:00:00,EDT,,130.61161,105.01173,156.21148
Vermont (Billing Load),2017-06-08,14:00:00,EDT,,118.80915,95.52255,142.09574
Vermont (Billing Load),2017-06-08,15:00:00,EDT,,99.64401,80.11379,119.17424
Vermont (Billing Load),2017-06-08,16:00:00,EDT,,75.42094,60.63844,90.20345
Vermont (Billing Load),2017-06-08,17:00:00,EDT,,52.74064,37.276,68.20529
Vermont (Billing Load),2017-06-08,18:00:00,EDT,,32.08075,18.39781,45.76369
Vermont (Billing Load),2017-06-08,19:00:00,EDT,,16.44469,8.14622,24.74316
Vermont (Billing Load),2017-06-08,20:00:00,EDT,,5.87836,2.40202,9.35471
Vermont (Billing Load),2017-06-08,21:00:00,EDT,,0.35665,0.35665,0.35665
Vermont (Billing Load),2017-06-08,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-08,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-09,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-09,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-09,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-09,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-09,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-09,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-09,06:00:00,EDT,,2.11845,0.52961,3.87396
Vermont (Billing Load),2017-06-09,07:00:00,EDT,,10.63059,4.01176,17.24941
Vermont (Billing Load),2017-06-09,08:00:00,EDT,,24.70551,12.02048,37.39055
Vermont (Billing Load),2017-06-09,09:00:00,EDT,,43.66553,28.08547,59.24558
Vermont (Billing Load),2017-06-09,10:00:00,EDT,,53.43735,38.33414,68.54057
Vermont (Billing Load),2017-06-09,11:00:00,EDT,,59.19284,44.5928,73.79288
Vermont (Billing Load),2017-06-09,12:00:00,EDT,,66.41185,52.27126,80.55244
Vermont (Billing Load),2017-06-09,13:00:00,EDT,,80.96357,65.09471,96.83243
Vermont (Billing Load),2017-06-09,14:00:00,EDT,,98.15803,78.91906,117.39701
Vermont (Billing Load),2017-06-09,15:00:00,EDT,,98.87152,79.4927,118.25033
Vermont (Billing Load),2017-06-09,16:00:00,EDT,,82.51815,66.34459,98.69171
Vermont (Billing Load),2017-06-09,17:00:00,EDT,,66.69666,51.80472,81.58861
Vermont (Billing Load),2017-06-09,18:00:00,EDT,,45.58371,30.19288,60.97455
Vermont (Billing Load),2017-06-09,19:00:00,EDT,,21.47549,11.73368,31.21731
Vermont (Billing Load),2017-06-09,20:00:00,EDT,,6.2075,2.29315,10.12185
Vermont (Billing Load),2017-06-09,21:00:00,EDT,,0.303,0.303,0.303
Vermont (Billing Load),2017-06-09,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-09,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-10,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-10,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-10,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-10,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-10,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-10,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-10,06:00:00,EDT,,2.31694,0.57923,4.55893
Vermont (Billing Load),2017-06-10,07:00:00,EDT,,13.74085,5.36188,22.11982
Vermont (Billing Load),2017-06-10,08:00:00,EDT,,35.11106,20.1825,50.03962
Vermont (Billing Load),2017-06-10,09:00:00,EDT,,68.28325,53.31693,83.24957
Vermont (Billing Load),2017-06-10,10:00:00,EDT,,102.93664,82.76106,123.11222
Vermont (Billing Load),2017-06-10,11:00:00,EDT,,126.32071,101.56185,151.07957
Vermont (Billing Load),2017-06-10,12:00:00,EDT,,134.97972,108.52369,161.43574
Vermont (Billing Load),2017-06-10,13:00:00,EDT,,134.7592,108.3464,161.17201
Vermont (Billing Load),2017-06-10,14:00:00,EDT,,131.34762,105.60348,157.09175
Vermont (Billing Load),2017-06-10,15:00:00,EDT,,122.51091,98.49877,146.52304
Vermont (Billing Load),2017-06-10,16:00:00,EDT,,109.87197,88.33706,131.40688
Vermont (Billing Load),2017-06-10,17:00:00,EDT,,84.22169,67.71424,100.72914
Vermont (Billing Load),2017-06-10,18:00:00,EDT,,53.97586,38.41614,69.53558
Vermont (Billing Load),2017-06-10,19:00:00,EDT,,25.63934,14.35792,36.92077
Vermont (Billing Load),2017-06-10,20:00:00,EDT,,6.95039,2.03839,11.86239
Vermont (Billing Load),2017-06-10,21:00:00,EDT,,0.31259,0.31259,0.31259
Vermont (Billing Load),2017-06-10,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-10,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-11,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-11,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-11,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-11,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-11,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-11,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-11,06:00:00,EDT,,1.83286,0.45822,4.12819
Vermont (Billing Load),2017-06-11,07:00:00,EDT,,13.82812,6.12853,21.52771
Vermont (Billing Load),2017-06-11,08:00:00,EDT,,37.76505,23.93931,51.59079
Vermont (Billing Load),2017-06-11,09:00:00,EDT,,70.58417,55.36883,85.79951
Vermont (Billing Load),2017-06-11,10:00:00,EDT,,99.92305,80.33813,119.50796
Vermont (Billing Load),2017-06-11,11:00:00,EDT,,123.95233,99.65767,148.24699
Vermont (Billing Load),2017-06-11,12:00:00,EDT,,140.77215,113.18081,168.36349
Vermont (Billing Load),2017-06-11,13:00:00,EDT,,145.68282,117.12899,174.23665
Vermont (Billing Load),2017-06-11,14:00:00,EDT,,141.38333,113.6722,169.09446
Vermont (Billing Load),2017-06-11,15:00:00,EDT,,124.41731,100.03152,148.80311
Vermont (Billing Load),2017-06-11,16:00:00,EDT,,97.62954,78.49415,116.76493
Vermont (Billing Load),2017-06-11,17:00:00,EDT,,73.35106,58.79694,87.90518
Vermont (Billing Load),2017-06-11,18:00:00,EDT,,47.55924,31.97698,63.14151
Vermont (Billing Load),2017-06-11,19:00:00,EDT,,23.33312,12.06102,34.60522
Vermont (Billing Load),2017-06-11,20:00:00,EDT,,6.09984,1.52496,10.95543
